WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE,_YEAR_INFERRED_,_source_dataset_
2025-06-07,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,143,7,235496.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-14,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,142,3,299406.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-21,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,145,8,273573.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-28,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,95,6,259878.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-05,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,177,9,269778.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-12,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,101,9,261717.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-19,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,135,16,318784.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-26,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,89,8,224922.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-02,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,87,8,241057.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-09,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,158,16,267693.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-16,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,156,17,223023.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-23,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,207,9,384866.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-30,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,153,15,307163.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-06,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,145,13,289711.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-13,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,209,8,308012.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-20,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,217,21,275040.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-27,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,196,18,262823.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-04,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,159,14,250232.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-11,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,202,20,310846.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-18,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,202,14,242287.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-25,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,226,4,332838.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-01,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,206,7,245613.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-08,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,233,12,220737.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-15,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,203,12,287165.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-22,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,229,22,230616.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-29,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,233,12,312261.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-06,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,236,6,308528.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-13,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,254,18,358096.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-20,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,213,11,264759.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-27,Europe,Ukraine,Kherson,Explosions/Remote violence,Air/drone strike,190,38,225125.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-04,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,6115.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-11,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,111569.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-18,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,12647.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-25,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,8641.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-08,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,642.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-01,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,7769.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-15,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,15110.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-22,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,8641.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-05,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3461.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-12,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1141.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-19,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,1141.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-26,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,84.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-03,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,105847.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-10,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,809.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-17,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,3,4,27500.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-24,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,5040.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-31,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,103807.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-07,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,5907.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-14,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,9626.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-21,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,103807.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-28,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,2353.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-05,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,8641.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-12,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,32534.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-19,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,10216.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-02,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,99001.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-09,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,1198.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-23,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,99001.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-30,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,128479.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-06,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,107642.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-13,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,10865.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-20,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,99001.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-27,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,7762.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-04,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,6581.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-11,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,428.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-25,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,12743.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-01,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,4251.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-08,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,103252.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-22,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,102819.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-29,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,12743.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-06,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,19697.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-13,Europe,Ukraine,Kherson,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,7762.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-04,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,149,25,254368.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-11,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,152,28,290416.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-18,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,159,45,281809.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-25,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,189,32,276724.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-01,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,138,55,246627.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-08,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,182,19,321690.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-15,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,132,33,266183.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-22,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,165,27,311950.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-01,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,147,35,317880.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-08,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,150,37,307896.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-15,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,169,31,320654.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-22,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,140,19,228299.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-29,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,128,17,273996.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-05,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,143,24,213969.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-12,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,154,39,246170.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-19,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,149,5,334505.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-26,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,129,28,304714.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-03,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,121,19,224965.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-10,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,113,31,270655.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-17,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,144,18,237725.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-24,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,75,17,263841.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-31,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,151,19,320967.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-07,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,106,9,344595.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-14,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,95,14,271617.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-21,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,143,26,341218.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-28,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,172,18,296633.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-05,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,107,16,253815.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-12,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,177,13,355730.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-19,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,160,23,339151.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-26,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,195,23,345524.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-02,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,189,22,355230.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-09,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,143,51,379185.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-16,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,134,18,239352.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-23,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,81,20,265043.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-30,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,133,34,332615.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-06,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,160,23,330587.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-13,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,57,26,271102.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-20,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,69,15,272093.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-27,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,44,14,195158.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-04,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,53,19,277598.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-11,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,63,15,196225.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-18,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,78,24,183932.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-25,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,39,11,232333.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-01,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,39,21,225145.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-08,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,11,5,62940.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-15,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,16,5,97875.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-22,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,24,11,71517.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-29,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,6,8,20186.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-06,Europe,Ukraine,Kherson,Explosions/Remote violence,Shelling/artillery/missile attack,21,22,188424.0,Political violence,3455.0,46.7759,33.4838,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
